Function Test Cases,,,,,,,,,,,,,,,
,,TC-2.3.3-04,Fail create auction without startingPrice,Auctioneer authenticated,,"1. Send POST /api/auctions
2. Body missing startingPrice",Returns 400 Bad Request,Validation error for startingPrice,,,Not Started,Not Implemented,,,
,,TC-2.3.3-05,Fail with bid below starting price,Auctioneer authenticated,,"1. Send POST /api/auctions
2. Body: {startingPrice: -1000000}",Returns 400 Bad Request,Validation error - price must be positive,,,Implemented,Implemented,@Min(0) or @IsPositive(),,
,,TC-2.3.3-06,Fail with auction end before start,Auctioneer authenticated,,"1. Send POST /api/auctions
2. Body with endAt < startAt",Returns 400 Bad Request,Business logic error - end must be after start,,,Implemented,Implemented,,,
,,TC-2.3.3-07,Fail create auction with invalid assetType enum,Auctioneer authenticated,,"1. Send POST /api/auctions
2. Body: {assetType: 'invalid_type'}",Returns 400 Bad Request,Validation error for assetType enum,,,Not Started,Not Implemented,,,
,,TC-2.3.3-08,Verify create sets isActive to true by default,Auctioneer authenticated,,"1. Send POST /api/auctions
2. Body without isActive",Returns 201 Created,Auction created with isActive: true,,,Not Started,Not Implemented,,,
,,TC-2.3.3-09,Fail create auction with past auctionStartAt,Auctioneer authenticated,,"1. Send POST /api/auctions
2. Body with auctionStartAt in past",Returns 400 Bad Request,Error indicating start date must be in future,,,Not Started,Not Implemented,,,
,,TC-2.3.3-10,Fail duplicate check-in,Auction with same code exists,,"1. Send POST /api/auctions
2. Body: {code: 'EXISTING_CODE'}",Returns 409 Conflict,Error indicating code already exists. @unique constraint,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.3.4-01,Verify set auto-bid max amount,Auction with status: scheduled exists,,"1. Send PUT /api/auctions/:id
2. Body: {name: 'New Name'}",Returns 200 OK,prisma.auction.update modifies name,,,Implemented,Implemented,,,
,,TC-2.3.4-02,Verify update auction startingPrice,Scheduled auction exists,,"1. Send PUT /api/auctions/:id
2. Body: {startingPrice: 2000000000}",Returns 200 OK,startingPrice updated,,,Implemented,Implemented,,,
,,TC-2.3.4-03,Concurrent status transitions,Scheduled auction exists,,"1. Send PUT /api/auctions/:id
2. Body: {auctionStartAt: newDate; auctionEndAt: newDate}",Returns 200 OK,Dates updated in prisma.auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.3.4-04,Fail update live auction critical fields,Auction with status: live,,"1. Send PUT /api/auctions/:id
2. Body: {startingPrice: 3000000000}",Returns 400 Bad Request,Cannot modify live auction,,,Implemented,Implemented,Business rule,,
,,TC-2.3.4-05,Fail update completed auction,Auction with status: success or failed,,"1. Send PUT /api/auctions/:id
2. Body: {name: 'Updated'}",Returns 400 Bad Request,Cannot modify completed auction,,,Implemented,Implemented,,,
,,TC-2.3.4-06,Fail update non-existent auction,UUID doesn't exist,,"1. Send PUT /api/auctions/non-existent-uuid
2. Body: {...}",Returns 404 Not Found,Auction not found error,,,Implemented,Implemented,,,
,,TC-2.3.5-01,Verify delete scheduled auction,Scheduled auction with no bids,,1. Send DELETE /api/auctions/:id,Returns 200 OK or 204 No Content,Auction removed from prisma.auction,,,Implemented,Implemented,,,
,,TC-2.3.5-02,Fail delete auction with bids,Auction has AuctionBid records,,1. Send DELETE /api/auctions/:id,Returns 400 Bad Request,Cannot delete auction with bids. Referential integrity,,,Implemented,Implemented,,,
,,TC-2.3.5-03,Fail delete auction with participants,Auction has AuctionParticipant records,,1. Send DELETE /api/auctions/:id,Returns 400 Bad Request,Cannot delete auction with registered participants,,,Implemented,Implemented,,,
,,TC-2.3.5-04,Paginate large auction list,Auction with status: live,,1. Send DELETE /api/auctions/:id,Returns 400 Bad Request,Cannot delete active auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.3.5-05,Fail delete non-existent auction,UUID doesn't exist,,1. Send DELETE /api/auctions/non-existent-uuid,Returns 404 Not Found,Auction not found error,,,Implemented,Implemented,,,
,,TC-2.3.6-01,Verify update auction dates,Auction and related auctions exist,,"1. Send PATCH /api/auctions/:id/relations
2. Body: {relatedIds: ['uuid1'; 'uuid2']}",Returns 200 OK,AuctionRelation records created,,,Implemented,Implemented,,,
,,TC-2.3.6-02,Verify replace auction relations,Auction has existing relations,,"1. Send PATCH /api/auctions/:id/relations
2. Body: {relatedIds: ['newUuid']}",Returns 200 OK,Old relations removed; new ones created,,,Implemented,Implemented,,,
,,TC-2.3.6-03,Verify clear all relations,Auction has relations,,"1. Send PATCH /api/auctions/:id/relations
2. Body: {relatedIds: []}",Returns 200 OK,All AuctionRelation records removed,,,Implemented,Implemented,,,
,,TC-2.3.6-04,Fail relation with self,Auction exists,,"1. Send PATCH /api/auctions/:id/relations
2. Body: {relatedIds: [':id']}",Returns 400 Bad Request,Cannot relate auction to itself,,,Implemented,Implemented,,,
,,TC-2.3.6-05,Fail relation with non-existent auction,Related UUID doesn't exist,,"1. Send PATCH /api/auctions/:id/relations
2. Body: {relatedIds: ['nonexistent']}",Returns 400 or 404,Related auction not found,,,Implemented,Implemented,,,
,2.4 Registration to Bid,TC-2.4.1-01,Verify get current winning bid via WebSocket,Bidder authenticated; Auction exists with depositEndAt > now(),,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'uuid'}",Returns 201 Created,AuctionParticipant created with registeredAt and submittedAt,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.1-02,Verify registration with document upload,Bidder authenticated,,"1. Send POST /api/register-to-bid (multipart)
2. auctionId + documents[] files",Returns 201 Created,Documents stored (Cloudinary) and linked to participant,,,Not Started,Not Implemented,FileFieldsInterceptor,,
,,TC-2.4.1-03,Verify registration with media upload,Bidder authenticated,,"1. Send POST /api/register-to-bid (multipart)
2. auctionId + media[] files",Returns 201 Created,Media files stored and linked,,,Not Started,Not Implemented,,,
,,TC-2.4.1-04,Fail registration after deposit deadline,Auction.depositEndAt < now(),,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'expired-uuid'}",Returns 400 Bad Request,Error 'Registration period closed',,,Not Started,Not Implemented,,,
,,TC-2.4.1-05,Duplicate finalization returns error,AuctionParticipant exists for same user+auction,,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'already-registered'}",Returns 409 Conflict,Error 'Already registered'. Unique constraint,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.1-06,Fail registration for non-existent auction,Auction UUID doesn't exist,,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'nonexistent'}",Returns 404 Not Found,Auction not found error,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.1-07,Fail registration without auth,No token,,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'uuid'}",Returns 401 Unauthorized,AuthGuard blocks,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.1-08,Fail registration with banned user,User.isBanned: true,,1. Send POST /api/register-to-bid with banned user token,Returns 403 Forbidden,Banned users cannot register,,,Not Started,Not Implemented,,,
,,TC-2.4.1-09,Fail registration with unverified user,User.isVerified: false,,1. Send POST /api/register-to-bid with unverified user,Returns 403 Forbidden,Only verified users can register,,,Not Started,Not Implemented,,,
,,TC-2.4.1-10,Fail registration for closed auction,Auction.isActive: false,,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'inactive-uuid'}",Returns 400 Bad Request,Cannot register for inactive auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.1-11,Verify registration with invalid auctionId format,No preconditions,,"1. Send POST /api/register-to-bid
2. Body: {auctionId: 'not-uuid'}",Returns 400 Bad Request,Validation error from @IsUUID(),,,Not Started,Not Implemented,,,
,,TC-2.4.1-12,Verify registration with missing auctionId,No preconditions,,"1. Send POST /api/register-to-bid
2. Body: {}",Returns 400 Bad Request,Validation error - auctionId required,,,Not Started,Not Implemented,@IsNotEmpty(),,
,,TC-2.4.1-13,Fail file upload exceeds 10MB limit,Bidder authenticated,,"1. Send POST /api/register-to-bid
2. Upload 15MB file",Returns 413 Payload Too Large,File size limit enforced (10MB per file),,,Not Started,Not Implemented,FileFieldsInterceptor limits,,
,,TC-2.4.1-14,Fail upload more than 10 documents,Bidder authenticated,,"1. Send POST /api/register-to-bid
2. Upload 11 document files",Returns 400 Bad Request,Max 10 documents allowed,,,Not Started,Not Implemented,maxCount: 10,,
,,TC-2.4.1-15,Verify resubmission after rejection,Previous registration rejected (rejectedAt set),,"1. Send POST /api/register-to-bid
2. Same auctionId",Returns 201 Created,New registration allowed after rejection,,,Not Started,Not Implemented,,,
,,TC-2.4.1-16,Verify reapply after withdrawal,Previous registration withdrawn (withdrawnAt set),,"1. Send POST /api/register-to-bid
2. Same auctionId",Returns 201 Created,Reapplication allowed after withdrawal,,,Implemented,Implemented,,,
,,TC-2.4.2-01,Verify bidder registers for auction,AuctionParticipant exists; auctionStartAt > now(); checkedInAt null,,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'uuid'; withdrawalReason: 'Changed mind'}",Returns 200 OK,withdrawnAt set; withdrawalReason stored,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.2-02,Verify withdraw without reason (optional),AuctionParticipant exists,,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'uuid'}",Returns 200 OK,withdrawnAt set; withdrawalReason null,,,Not Started,Not Implemented,@IsOptional(),,
,,TC-2.4.2-03,Fail withdraw after check-in,checkedInAt is set,,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,Cannot withdraw after check-in,,,Not Started,Not Implemented,,,
,,TC-2.4.2-04,Fail withdraw during live auction,auctionStartAt < now(),,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'live-uuid'}",Returns 403 Forbidden,Cannot withdraw during live auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.2-05,Fail withdraw already withdrawn,withdrawnAt already set,,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'withdrawn-uuid'}",Returns 409 Conflict,Already withdrawn,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.2-06,Fail withdraw non-existent registration,No AuctionParticipant for user+auction,,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'uuid'}",Returns 404 Not Found,Registration not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.2-07,Verify withdraw reason max length 500,AuctionParticipant exists,,"1. Send POST /api/register-to-bid/withdraw
2. Body: {auctionId: 'uuid'; withdrawalReason: 501 chars}",Returns 400 Bad Request,Validation error from @MaxLength(500),,,Implemented,Implemented,,,
,,TC-2.4.3-01,Verify check-in within valid window,confirmedAt set; time within check-in window,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 200 OK,checkedInAt set to now(),,,Implemented,Implemented,,,
,,TC-2.4.3-02,Fail check-in before window opens,Time before auctionStartAt - validCheckInBeforeStartMinutes,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,Check-in window not yet open,,,Not Started,Not Implemented,,,
,,TC-2.4.3-03,Fail check-in after window closes,Time after auctionStartAt + validCheckInAfterStartMinutes,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,Check-in window closed,,,Not Started,Not Implemented,,,
,,TC-2.4.3-04,Fail check-in for non-confirmed participant,confirmedAt is null,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,Registration not confirmed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.3-05,Duplicate check-in returns conflict,checkedInAt already set,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 409 Conflict,Already checked in,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.3-06,Fail check-in for withdrawn registration,withdrawnAt is set,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,Cannot check-in withdrawn registration,,,Not Started,Not Implemented,,,
,,TC-2.4.3-07,Fail check-in for rejected registration,rejectedAt is set,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 400 Bad Request,Cannot check-in rejected registration,,,Not Started,Not Implemented,,,
,,TC-2.4.3-08,Fail check-in for non-registered user,No AuctionParticipant,,"1. Send POST /api/register-to-bid/check-in
2. Body: {auctionId: 'uuid'}",Returns 404 Not Found,Registration not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.4-01,Verify submit deposit after document verification,documentsVerifiedAt set,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {registrationId; auctionId; amount: 50000000}",Returns 200 OK,Stripe session created; Payment record in prisma.payment,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.4-02,Fail submit deposit without document verification,documentsVerifiedAt null,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {...}",Returns 400 Bad Request,Documents not verified,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.4-03,Fail submit deposit with wrong amount,Amount doesn't match auction.depositAmountRequired,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {amount: 1000}",Returns 400 Bad Request,Incorrect deposit amount,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.4-04,Fail submit deposit for already paid,depositPaidAt already set,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {...}",Returns 409 Conflict,Deposit already paid,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.4-05,Fail submit deposit with negative amount,No preconditions,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {amount: -50000000}",Returns 400 Bad Request,Validation error - amount must be positive,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@IsPositive(),,
,,TC-2.4.4-06,Fail submit deposit with zero amount,No preconditions,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {amount: 0}",Returns 400 Bad Request,Validation error - amount must be positive,,,Not Started,Not Implemented,,,
,,TC-2.4.4-07,Fail submit deposit with non-numeric amount,No preconditions,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {amount: 'fifty million'}",Returns 400 Bad Request,Validation error - amount must be number,,,Not Started,Not Implemented,@IsNumber(),,
,,TC-2.4.4-08,Fail submit deposit with mismatched auctionId,registrationId for different auction,,"1. Send POST /api/register-to-bid/submit-deposit
2. Body: {registrationId: 'a'; auctionId: 'b'}",Returns 400 Bad Request,Registration doesn't match auction,,,Not Started,Not Implemented,,,
,,TC-2.4.5-01,Verify deposit payment verification,Stripe session completed,,"1. Send POST /api/register-to-bid/verify-deposit-payment
2. Body: {sessionId; registrationId}",Returns 200 OK,depositPaidAt and depositAmount set in prisma.auctionParticipant,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.5-02,Fail verify incomplete payment,Stripe session not completed,,"1. Send POST /api/register-to-bid/verify-deposit-payment
2. Body: {...}",Returns 400 Bad Request,Payment not completed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.5-03,Fail verify with invalid sessionId,Session doesn't exist,,"1. Send POST /api/register-to-bid/verify-deposit-payment
2. Body: {sessionId: 'invalid'}",Returns 404 Not Found,Session not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.5-04,Fail verify with mismatched registrationId,sessionId for different registration,,"1. Send POST /api/register-to-bid/verify-deposit-payment
2. Body: {...}",Returns 400 Bad Request,Session doesn't match registration,,,Implemented,Implemented,,,
,,TC-2.4.6-01,Verify bidder views own registrations,User has AuctionParticipant records,,1. Send GET /api/register-to-bid/users/:userId/registrations,Returns 200 OK,List of own registrations,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.6-02,Fail view other users registrations as bidder,Bidder tries to access otherUserId,,1. Send GET /api/register-to-bid/users/:otherUserId/registrations,Returns 403 Forbidden,'You can only view your own registrations',Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.6-03,Verify Admin can view any users registrations,Admin authenticated,,1. Send GET /api/register-to-bid/users/:anyUserId/registrations,Returns 200 OK,Admin bypass access control,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,Role check in controller,,
,,TC-2.4.6-04,Verify Auctioneer can view any user's registrations,Auctioneer authenticated,,1. Send GET /api/register-to-bid/users/:anyUserId/registrations,Returns 200 OK,Auctioneer bypass access control,,,Not Started,Not Implemented,,,
,,TC-2.4.6-05,Verify empty list for user with no registrations,User exists but no AuctionParticipant,,1. Send GET /api/register-to-bid/users/:userId/registrations,Returns 200 OK with empty array,Empty array returned; no error,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.7-01,Verify get registration for specific auction,AuctionParticipant exists for user+auction,,1. Send GET /api/register-to-bid/auctions/:auctionId/registration,Returns 200 OK with registration details,Single AuctionParticipantResponseDto,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.7-02,Return 404 for non-registered auction,No AuctionParticipant for user+auction,,1. Send GET /api/register-to-bid/auctions/:auctionId/registration,Returns 404 Not Found,Registration not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.7-03,Fail bid without authentication,No token,,1. Send GET /api/register-to-bid/auctions/:auctionId/registration,Returns 401 Unauthorized,Auth required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.8-01,Verify Admin lists all registrations,Admin authenticated; Multiple registrations exist,,1. Send GET /api/register-to-bid/admin/registrations?page=1&limit=10,Returns 200 OK,PaginatedRegistrationsResponseDto,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.8-02,Verify registration creates pending status,Admin authenticated,,1. Send GET /api/register-to-bid/admin/registrations?status=confirmed,Returns 200 OK,Only confirmed registrations,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,ListRegistrationsQueryDto,,
,,TC-2.4.8-03,Verify list registrations filtered by auctionId,Admin authenticated,,1. Send GET /api/register-to-bid/admin/registrations?auctionId=uuid,Returns 200 OK,Only registrations for specified auction,,,Not Started,Not Implemented,,,
,,TC-2.4.8-04,Fail Bidder accessing admin registrations,Bidder authenticated,,1. Send GET /api/register-to-bid/admin/registrations,Returns 403 Forbidden,RolesGuard blocks,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.8-05,Verify Auctioneer can list registrations,Auctioneer authenticated,,1. Send GET /api/register-to-bid/admin/registrations,Returns 200 OK,Auctioneer has access,,,Implemented,Implemented,@Roles includes AUCTIONEER,,
,,TC-2.4.9-01,Verify Admin approves registration,Admin authenticated; AuctionParticipant pending,,"1. Send POST /api/register-to-bid/admin/approve
2. Body: {registrationId: 'uuid'}",Returns 200 OK,confirmedAt set in prisma.auctionParticipant,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.9-02,Fail approve already approved,confirmedAt already set,,"1. Send POST /api/register-to-bid/admin/approve
2. Body: {...}",Returns 409 Conflict,Already approved,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.9-03,Fail approve withdrawn registration,withdrawnAt is set,,"1. Send POST /api/register-to-bid/admin/approve
2. Body: {...}",Returns 400 Bad Request,Cannot approve withdrawn registration,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.9-04,Fail duplicate registration,rejectedAt is set,,"1. Send POST /api/register-to-bid/admin/approve
2. Body: {...}",Returns 400 Bad Request,Cannot approve rejected registration,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.9-05,Fail approve non-existent registration,UUID doesn't exist,,"1. Send POST /api/register-to-bid/admin/approve
2. Body: {registrationId: 'nonexistent'}",Returns 404 Not Found,Registration not found,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.10-01,Verify Admin user gets admin role in response,Admin authenticated; AuctionParticipant pending,,"1. Send POST /api/register-to-bid/admin/reject
2. Body: {registrationId; rejectionReason: 'Invalid documents'}",Returns 200 OK,rejectedAt and rejectedReason set,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.10-02,Verify reject without reason (optional),Admin authenticated,,"1. Send POST /api/register-to-bid/admin/reject
2. Body: {registrationId: 'uuid'}",Returns 200 OK,rejectedAt set; rejectionReason null,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,@IsOptional(),,
,,TC-2.4.10-03,Fail reject already confirmed registration,confirmedAt is set,,"1. Send POST /api/register-to-bid/admin/reject
2. Body: {...}",Returns 409 Conflict,Cannot reject confirmed registration,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.10-04,Fail reject non-existent registration,UUID doesn't exist,,"1. Send POST /api/register-to-bid/admin/reject
2. Body: {...}",Returns 404 Not Found,Registration not found,,,Not Started,Not Implemented,,,
,,TC-2.4.11-01,Verify Admin verifies documents,Admin authenticated; documents submitted,,"1. Send POST /api/register-to-bid/admin/verify-documents
2. Body: {registrationId: 'uuid'}",Returns 200 OK,documentsVerifiedAt and documentsVerifiedBy set,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.11-02,Fail verify documents without submission,documents is null/empty,,"1. Send POST /api/register-to-bid/admin/verify-documents
2. Body: {...}",Returns 400 Bad Request,No documents to verify,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.11-03,Fail verify already verified,documentsVerifiedAt already set,,"1. Send POST /api/register-to-bid/admin/verify-documents
2. Body: {...}",Returns 409 Conflict,Documents already verified,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.12-01,Verify Admin rejects documents with reason,Admin authenticated; documents submitted,,"1. Send POST /api/register-to-bid/admin/reject-documents
2. Body: {registrationId; reason: 'Unclear'}",Returns 200 OK,documentsRejectedAt and documentsRejectedReason set,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.12-02,Fail reject documents without reason,Admin authenticated,,"1. Send POST /api/register-to-bid/admin/reject-documents
2. Body: {registrationId: 'uuid'}",Returns 400 Bad Request,reason is @IsNotEmpty(),Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.12-03,Fail reject documents that don't exist,documents is null,,"1. Send POST /api/register-to-bid/admin/reject-documents
2. Body: {...}",Returns 400 Bad Request,No documents to reject,,,Not Started,Not Implemented,,,
,,TC-2.4.13-01,Verify Admin final approval,documentsVerifiedAt and depositPaidAt set,,"1. Send POST /api/register-to-bid/admin/final-approval
2. Body: {registrationId: 'uuid'}",Returns 200 OK,confirmedAt and confirmedBy set,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.13-02,Fail final approval without deposit payment,documentsVerifiedAt null,,"1. Send POST /api/register-to-bid/admin/final-approval
2. Body: {...}",Returns 400 Bad Request,Documents not verified,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.13-03,Prevent double deposit payment,depositPaidAt null,,"1. Send POST /api/register-to-bid/admin/final-approval
2. Body: {...}",Returns 400 Bad Request,Deposit not paid,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.13-04,Fail final approval already confirmed,confirmedAt already set,,"1. Send POST /api/register-to-bid/admin/final-approval
2. Body: {...}",Returns 409 Conflict,Already confirmed,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.14-01,Verify eligible bidder requests refund after withdrawal,User has withdrawnAt before saleEndAt; depositPaidAt set,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId; reason: 'Changed mind'}",Returns 200 OK,refundStatus: 'pending'; refundRequestedAt set,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,RefundService.requestRefund [High Priority Test],,
,,TC-2.4.14-02,Fail request refund for disqualified participant,isDisqualified: true,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 400 Bad Request,Error: Not eligible for refund - disqualified,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,Deposit forfeited [High Priority Test],,
,,TC-2.4.14-03,Fail request refund for auction winner,User has AuctionBid with isWinningBid: true,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 400 Bad Request,Winner must complete purchase - deposit applied to winning amount,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.14-04,Fail request refund after withdrawal deadline,withdrawnAt > auction.saleEndAt,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 400 Bad Request,Withdrew after deadline - deposit forfeited,,,Not Started,Not Implemented,,,
,,TC-2.4.14-05,Fail request refund without deposit paid,depositPaidAt: null,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 400 Bad Request,Not eligible - no deposit paid,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.14-06,Fail request refund already requested,refundStatus: 'pending',,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 409 Conflict,Refund already requested,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.14-07,Fail request refund already processed,refundStatus: 'processed',,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 409 Conflict,Refund already processed,,,Not Started,Not Implemented,,,
,,TC-2.4.14-08,Fail request refund for check-in failure,confirmedAt set; checkedInAt null; auctionEndAt passed,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId}",Returns 400 Bad Request,Check-in failure - deposit forfeited,,,Not Started,Not Implemented,,,
,,TC-2.4.14-09,Fail request refund without authentication,No token,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {...}",Returns 401 Unauthorized,Auth required,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,[High Priority Test],,
,,TC-2.4.14-10,Fail request refund for non-existent registration,No AuctionParticipant,,"1. Send POST /api/register-to-bid/request-refund
2. Body: {auctionId: 'uuid'}",Returns 404 Not Found,Registration not found,,,Not Started,Not Implemented,,,
,,TC-2.4.15-01,Verify Admin lists refund requests with pagination,Admin authenticated; Multiple refund requests,,1. Send GET /api/register-to-bid/admin/refunds?page=1&limit=10,Returns 200 OK,Paginated RefundDetailDto list,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,RefundController [High Priority Test],,
,,TC-2.4.15-02,Verify filter by status,Admin authenticated,,1. Send GET /api/register-to-bid/admin/refunds?status=pending,Returns 200 OK,Only pending refunds,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.15-03,Verify filter by auctionId,Admin authenticated,,1. Send GET /api/register-to-bid/admin/refunds?auctionId=uuid,Returns 200 OK,Only refunds for specified auction,Test passed successfully. All assertions matched expected values.,Pass,Implemented,Implemented,,,
,,TC-2.4.15-04,Verify Admin gets refund detail,Admin authenticated; Refund exists,,1. Send GET /api/register-to-bid/admin/refunds/:participantId,Returns 200 OK,RefundDetailDto with eligibility info,,,Not Started,Not Implemented,,,
